[2019-11-04 16:40:05.333192 +01:00] INFO [src\cpu.rs:335] C000  4C F5     JMP A:00 X:00 Y:00 P:24 SP:FD
[2019-11-04 16:40:05.341194 +01:00] INFO [src\cpu.rs:335] C5F5  A2 00     LDX A:00 X:00 Y:00 P:36 SP:A9
[2019-11-04 16:40:05.341194 +01:00] INFO [src\cpu.rs:335] C5F7  86 00     STX A:00 X:00 Y:00 P:36 SP:A9
[2019-11-04 16:40:05.341194 +01:00] INFO [src\cpu.rs:335] C5FA  10 86     BPL A:00 X:00 Y:00 P:36 SP:A9
[2019-11-04 16:40:05.341194 +01:00] INFO [src\cpu.rs:335] C5FD  20 2D     JSR A:00 X:00 Y:00 P:36 SP:A9
[2019-11-04 16:40:05.341194 +01:00] INFO [src\cpu.rs:335] 00EA  0 00     BRK A:00 X:00 Y:00 P:36 SP:A7
[2019-11-04 16:40:05.341194 +01:00] INFO [src\cpu.rs:335] C5F5  A2 00     LDX A:00 X:00 Y:00 P:36 SP:A5
[2019-11-04 16:40:05.342194 +01:00] INFO [src\cpu.rs:335] C5F7  86 00     STX A:00 X:00 Y:00 P:36 SP:A5
[2019-11-04 16:40:05.342194 +01:00] INFO [src\cpu.rs:335] C5FA  10 86     BPL A:00 X:00 Y:00 P:36 SP:A5
[2019-11-04 16:40:05.342194 +01:00] INFO [src\cpu.rs:335] C5FD  20 2D     JSR A:00 X:00 Y:00 P:36 SP:A5
[2019-11-04 16:40:05.342194 +01:00] INFO [src\cpu.rs:335] 00EA  0 00     BRK A:00 X:00 Y:00 P:36 SP:A3
[2019-11-04 16:40:05.342194 +01:00] INFO [src\cpu.rs:335] C5F5  A2 00     LDX A:00 X:00 Y:00 P:36 SP:A1
[2019-11-04 16:40:05.342194 +01:00] INFO [src\cpu.rs:335] C5F7  86 00     STX A:00 X:00 Y:00 P:36 SP:A1
[2019-11-04 16:40:05.342194 +01:00] INFO [src\cpu.rs:335] C5FA  10 86     BPL A:00 X:00 Y:00 P:36 SP:A1
[2019-11-04 16:40:05.342194 +01:00] INFO [src\cpu.rs:335] C5FD  20 2D     JSR A:00 X:00 Y:00 P:36 SP:A1
[2019-11-04 16:40:05.342194 +01:00] INFO [src\cpu.rs:335] 00EA  0 00     BRK A:00 X:00 Y:00 P:36 SP:9F
[2019-11-04 16:40:05.342194 +01:00] INFO [src\cpu.rs:335] C5F5  A2 00     LDX A:00 X:00 Y:00 P:36 SP:9D
[2019-11-04 16:40:05.342194 +01:00] INFO [src\cpu.rs:335] C5F7  86 00     STX A:00 X:00 Y:00 P:36 SP:9D
[2019-11-04 16:40:05.342194 +01:00] INFO [src\cpu.rs:335] C5FA  10 86     BPL A:00 X:00 Y:00 P:36 SP:9D
[2019-11-04 16:40:05.342194 +01:00] INFO [src\cpu.rs:335] C5FD  20 2D     JSR A:00 X:00 Y:00 P:36 SP:9D
[2019-11-04 16:40:05.342194 +01:00] INFO [src\cpu.rs:335] 00EA  0 00     BRK A:00 X:00 Y:00 P:36 SP:9B
[2019-11-04 16:40:05.343194 +01:00] INFO [src\cpu.rs:335] C5F5  A2 00     LDX A:00 X:00 Y:00 P:36 SP:99
[2019-11-04 16:40:05.343194 +01:00] INFO [src\cpu.rs:335] C5F7  86 00     STX A:00 X:00 Y:00 P:36 SP:99
[2019-11-04 16:40:05.343194 +01:00] INFO [src\cpu.rs:335] C5FA  10 86     BPL A:00 X:00 Y:00 P:36 SP:99
[2019-11-04 16:40:05.343194 +01:00] INFO [src\cpu.rs:335] C5FD  20 2D     JSR A:00 X:00 Y:00 P:36 SP:99
[2019-11-04 16:40:05.343194 +01:00] INFO [src\cpu.rs:335] 00EA  0 00     BRK A:00 X:00 Y:00 P:36 SP:97
[2019-11-04 16:40:05.343194 +01:00] INFO [src\cpu.rs:335] C5F5  A2 00     LDX A:00 X:00 Y:00 P:36 SP:95
[2019-11-04 16:40:05.343194 +01:00] INFO [src\cpu.rs:335] C5F7  86 00     STX A:00 X:00 Y:00 P:36 SP:95
[2019-11-04 16:40:05.343194 +01:00] INFO [src\cpu.rs:335] C5FA  10 86     BPL A:00 X:00 Y:00 P:36 SP:95
[2019-11-04 16:40:05.343194 +01:00] INFO [src\cpu.rs:335] C5FD  20 2D     JSR A:00 X:00 Y:00 P:36 SP:95
[2019-11-04 16:40:05.343194 +01:00] INFO [src\cpu.rs:335] 00EA  0 00     BRK A:00 X:00 Y:00 P:36 SP:93
[2019-11-04 16:40:05.343194 +01:00] INFO [src\cpu.rs:335] C5F5  A2 00     LDX A:00 X:00 Y:00 P:36 SP:91
[2019-11-04 16:40:05.343194 +01:00] INFO [src\cpu.rs:335] C5F7  86 00     STX A:00 X:00 Y:00 P:36 SP:91
[2019-11-04 16:40:05.343194 +01:00] INFO [src\cpu.rs:335] C5FA  10 86     BPL A:00 X:00 Y:00 P:36 SP:91
[2019-11-04 16:40:05.343194 +01:00] INFO [src\cpu.rs:335] C5FD  20 2D     JSR A:00 X:00 Y:00 P:36 SP:91
[2019-11-04 16:40:05.343194 +01:00] INFO [src\cpu.rs:335] 00EA  0 00     BRK A:00 X:00 Y:00 P:36 SP:8F
[2019-11-04 16:40:05.344195 +01:00] INFO [src\cpu.rs:335] C5F5  A2 00     LDX A:00 X:00 Y:00 P:36 SP:8D
[2019-11-04 16:40:05.344195 +01:00] INFO [src\cpu.rs:335] C5F7  86 00     STX A:00 X:00 Y:00 P:36 SP:8D
[2019-11-04 16:40:05.344195 +01:00] INFO [src\cpu.rs:335] C5FA  10 86     BPL A:00 X:00 Y:00 P:36 SP:8D
[2019-11-04 16:40:05.344195 +01:00] INFO [src\cpu.rs:335] C5FD  20 2D     JSR A:00 X:00 Y:00 P:36 SP:8D
[2019-11-04 16:40:05.344195 +01:00] INFO [src\cpu.rs:335] 00EA  0 00     BRK A:00 X:00 Y:00 P:36 SP:8B
[2019-11-04 16:40:05.344195 +01:00] INFO [src\cpu.rs:335] C5F5  A2 00     LDX A:00 X:00 Y:00 P:36 SP:89
[2019-11-04 16:40:05.344195 +01:00] INFO [src\cpu.rs:335] C5F7  86 00     STX A:00 X:00 Y:00 P:36 SP:89
[2019-11-04 16:40:05.344195 +01:00] INFO [src\cpu.rs:335] C5FA  10 86     BPL A:00 X:00 Y:00 P:36 SP:89
[2019-11-04 16:40:05.344195 +01:00] INFO [src\cpu.rs:335] C5FD  20 2D     JSR A:00 X:00 Y:00 P:36 SP:89
[2019-11-04 16:40:05.344195 +01:00] INFO [src\cpu.rs:335] 00EA  0 00     BRK A:00 X:00 Y:00 P:36 SP:87
[2019-11-04 16:40:05.344195 +01:00] INFO [src\cpu.rs:335] C5F5  A2 00     LDX A:00 X:00 Y:00 P:36 SP:85
[2019-11-04 16:40:05.344195 +01:00] INFO [src\cpu.rs:335] C5F7  86 00     STX A:00 X:00 Y:00 P:36 SP:85
[2019-11-04 16:40:05.344195 +01:00] INFO [src\cpu.rs:335] C5FA  10 86     BPL A:00 X:00 Y:00 P:36 SP:85
[2019-11-04 16:40:05.344195 +01:00] INFO [src\cpu.rs:335] C5FD  20 2D     JSR A:00 X:00 Y:00 P:36 SP:85
[2019-11-04 16:40:05.344195 +01:00] INFO [src\cpu.rs:335] 00EA  0 00     BRK A:00 X:00 Y:00 P:36 SP:83
[2019-11-04 16:40:05.345195 +01:00] INFO [src\cpu.rs:335] C5F5  A2 00     LDX A:00 X:00 Y:00 P:36 SP:81
[2019-11-04 16:40:05.345195 +01:00] INFO [src\cpu.rs:335] C5F7  86 00     STX A:00 X:00 Y:00 P:36 SP:81
[2019-11-04 16:40:05.345195 +01:00] INFO [src\cpu.rs:335] C5FA  10 86     BPL A:00 X:00 Y:00 P:36 SP:81
[2019-11-04 16:40:05.345195 +01:00] INFO [src\cpu.rs:335] C5FD  20 2D     JSR A:00 X:00 Y:00 P:36 SP:81
[2019-11-04 16:40:05.345195 +01:00] INFO [src\cpu.rs:335] 00EA  0 00     BRK A:00 X:00 Y:00 P:36 SP:7F
[2019-11-04 16:40:05.345195 +01:00] INFO [src\cpu.rs:335] C5F5  A2 00     LDX A:00 X:00 Y:00 P:36 SP:7D
[2019-11-04 16:40:05.345195 +01:00] INFO [src\cpu.rs:335] C5F7  86 00     STX A:00 X:00 Y:00 P:36 SP:7D
[2019-11-04 16:40:05.345195 +01:00] INFO [src\cpu.rs:335] C5FA  10 86     BPL A:00 X:00 Y:00 P:36 SP:7D
[2019-11-04 16:40:05.345195 +01:00] INFO [src\cpu.rs:335] C5FD  20 2D     JSR A:00 X:00 Y:00 P:36 SP:7D
[2019-11-04 16:40:05.345195 +01:00] INFO [src\cpu.rs:335] 00EA  0 00     BRK A:00 X:00 Y:00 P:36 SP:7B
[2019-11-04 16:40:05.345195 +01:00] INFO [src\cpu.rs:335] C5F5  A2 00     LDX A:00 X:00 Y:00 P:36 SP:79
[2019-11-04 16:40:05.345195 +01:00] INFO [src\cpu.rs:335] C5F7  86 00     STX A:00 X:00 Y:00 P:36 SP:79
[2019-11-04 16:40:05.345195 +01:00] INFO [src\cpu.rs:335] C5FA  10 86     BPL A:00 X:00 Y:00 P:36 SP:79
[2019-11-04 16:40:05.345195 +01:00] INFO [src\cpu.rs:335] C5FD  20 2D     JSR A:00 X:00 Y:00 P:36 SP:79
[2019-11-04 16:40:05.346195 +01:00] INFO [src\cpu.rs:335] 00EA  0 00     BRK A:00 X:00 Y:00 P:36 SP:77
[2019-11-04 16:40:05.346195 +01:00] INFO [src\cpu.rs:335] C5F5  A2 00     LDX A:00 X:00 Y:00 P:36 SP:75
[2019-11-04 16:40:05.346195 +01:00] INFO [src\cpu.rs:335] C5F7  86 00     STX A:00 X:00 Y:00 P:36 SP:75
[2019-11-04 16:40:05.346195 +01:00] INFO [src\cpu.rs:335] C5FA  10 86     BPL A:00 X:00 Y:00 P:36 SP:75
[2019-11-04 16:40:05.346195 +01:00] INFO [src\cpu.rs:335] C5FD  20 2D     JSR A:00 X:00 Y:00 P:36 SP:75
[2019-11-04 16:40:05.346195 +01:00] INFO [src\cpu.rs:335] 00EA  0 00     BRK A:00 X:00 Y:00 P:36 SP:73
[2019-11-04 16:40:05.346195 +01:00] INFO [src\cpu.rs:335] C5F5  A2 00     LDX A:00 X:00 Y:00 P:36 SP:71
[2019-11-04 16:40:05.346195 +01:00] INFO [src\cpu.rs:335] C5F7  86 00     STX A:00 X:00 Y:00 P:36 SP:71
[2019-11-04 16:40:05.346195 +01:00] INFO [src\cpu.rs:335] C5FA  10 86     BPL A:00 X:00 Y:00 P:36 SP:71
[2019-11-04 16:40:05.346195 +01:00] INFO [src\cpu.rs:335] C5FD  20 2D     JSR A:00 X:00 Y:00 P:36 SP:71
[2019-11-04 16:40:05.346195 +01:00] INFO [src\cpu.rs:335] 00EA  0 00     BRK A:00 X:00 Y:00 P:36 SP:6F
[2019-11-04 16:40:05.346195 +01:00] INFO [src\cpu.rs:335] C5F5  A2 00     LDX A:00 X:00 Y:00 P:36 SP:6D
[2019-11-04 16:40:05.346195 +01:00] INFO [src\cpu.rs:335] C5F7  86 00     STX A:00 X:00 Y:00 P:36 SP:6D
[2019-11-04 16:40:05.346195 +01:00] INFO [src\cpu.rs:335] C5FA  10 86     BPL A:00 X:00 Y:00 P:36 SP:6D
[2019-11-04 16:40:05.346195 +01:00] INFO [src\cpu.rs:335] C5FD  20 2D     JSR A:00 X:00 Y:00 P:36 SP:6D
[2019-11-04 16:40:05.347195 +01:00] INFO [src\cpu.rs:335] 00EA  0 00     BRK A:00 X:00 Y:00 P:36 SP:6B
[2019-11-04 16:40:05.347195 +01:00] INFO [src\cpu.rs:335] C5F5  A2 00     LDX A:00 X:00 Y:00 P:36 SP:69
[2019-11-04 16:40:05.347195 +01:00] INFO [src\cpu.rs:335] C5F7  86 00     STX A:00 X:00 Y:00 P:36 SP:69
[2019-11-04 16:40:05.347195 +01:00] INFO [src\cpu.rs:335] C5FA  10 86     BPL A:00 X:00 Y:00 P:36 SP:69
[2019-11-04 16:40:05.347195 +01:00] INFO [src\cpu.rs:335] C5FD  20 2D     JSR A:00 X:00 Y:00 P:36 SP:69
[2019-11-04 16:40:05.347195 +01:00] INFO [src\cpu.rs:335] 00EA  0 00     BRK A:00 X:00 Y:00 P:36 SP:67
[2019-11-04 16:40:05.347195 +01:00] INFO [src\cpu.rs:335] C5F5  A2 00     LDX A:00 X:00 Y:00 P:36 SP:65
[2019-11-04 16:40:05.347195 +01:00] INFO [src\cpu.rs:335] C5F7  86 00     STX A:00 X:00 Y:00 P:36 SP:65
