INFO [nes::cpu] C7E8  68        PLA A:00 X:00 Y:00 P:6F SP:FA
INFO [nes::cpu] C7E9  29 EF     AND A:7F X:00 Y:00 P:6D SP:FB
INFO [nes::cpu] C7EB  C9 6F     CMP A:6F X:00 Y:00 P:6D SP:FB
INFO [nes::cpu] C7ED  F0 04     BEQ A:6F X:00 Y:00 P:6F SP:FB
INFO [nes::cpu] C7F3  EA        NOP A:6F X:00 Y:00 P:6F SP:FB
INFO [nes::cpu] C7F4  A9 40     LDA A:6F X:00 Y:00 P:6F SP:FB
INFO [nes::cpu] C7F6  85 01     STA A:40 X:00 Y:00 P:6D SP:FB
INFO [nes::cpu] C7F8  24 01     BIT A:40 X:00 Y:00 P:6D SP:FB
INFO [nes::cpu] C7FA  D8        CLD A:40 X:00 Y:00 P:6D SP:FB
INFO [nes::cpu] C7FB  A9 10     LDA A:40 X:00 Y:00 P:65 SP:FB
INFO [nes::cpu] C7FD  18        CLC A:10 X:00 Y:00 P:65 SP:FB
INFO [nes::cpu] C7FE  08        PHP A:10 X:00 Y:00 P:64 SP:FB
INFO [nes::cpu] C7FF  68        PLA A:10 X:00 Y:00 P:64 SP:FA
INFO [nes::cpu] C800  29 EF     AND A:74 X:00 Y:00 P:64 SP:FB
INFO [nes::cpu] C802  C9 64     CMP A:64 X:00 Y:00 P:64 SP:FB
INFO [nes::cpu] C804  F0 04     BEQ A:64 X:00 Y:00 P:67 SP:FB
INFO [nes::cpu] C80A  EA        NOP A:64 X:00 Y:00 P:67 SP:FB
INFO [nes::cpu] C80B  A9 80     LDA A:64 X:00 Y:00 P:67 SP:FB
INFO [nes::cpu] C80D  85 01     STA A:80 X:00 Y:00 P:E5 SP:FB
INFO [nes::cpu] C80F  24 01     BIT A:80 X:00 Y:00 P:E5 SP:FB
INFO [nes::cpu] C811  F8        SED A:80 X:00 Y:00 P:A5 SP:FB
INFO [nes::cpu] C812  A9 00     LDA A:80 X:00 Y:00 P:AD SP:FB
INFO [nes::cpu] C814  38        SEC A:00 X:00 Y:00 P:2F SP:FB
INFO [nes::cpu] C815  08        PHP A:00 X:00 Y:00 P:2F SP:FB
INFO [nes::cpu] C816  68        PLA A:00 X:00 Y:00 P:2F SP:FA
INFO [nes::cpu] C817  29 EF     AND A:3F X:00 Y:00 P:2D SP:FB
INFO [nes::cpu] C819  C9 2F     CMP A:2F X:00 Y:00 P:2D SP:FB
INFO [nes::cpu] C81B  F0 04     BEQ A:2F X:00 Y:00 P:2F SP:FB
INFO [nes::cpu] C821  EA        NOP A:2F X:00 Y:00 P:2F SP:FB
INFO [nes::cpu] C822  A9 FF     LDA A:2F X:00 Y:00 P:2F SP:FB
INFO [nes::cpu] C824  48        PHA A:FF X:00 Y:00 P:AD SP:FB
INFO [nes::cpu] C825  28        PLP A:FF X:00 Y:00 P:AD SP:FA
INFO [nes::cpu] C826  D0 09     BNE A:FF X:00 Y:00 P:EF SP:FB
INFO [nes::cpu] C828  10 07     BPL A:FF X:00 Y:00 P:EF SP:FB
INFO [nes::cpu] C82A  50 05     BVC A:FF X:00 Y:00 P:EF SP:FB
INFO [nes::cpu] C82C  90 03     BCC A:FF X:00 Y:00 P:EF SP:FB
INFO [nes::cpu] C82E  4C 35 C8  JMP A:FF X:00 Y:00 P:EF SP:FB
INFO [nes::cpu] C835  EA        NOP A:FF X:00 Y:00 P:EF SP:FB
INFO [nes::cpu] C836  A9 04     LDA A:FF X:00 Y:00 P:EF SP:FB
INFO [nes::cpu] C838  48        PHA A:04 X:00 Y:00 P:6D SP:FB
INFO [nes::cpu] C839  28        PLP A:04 X:00 Y:00 P:6D SP:FA
INFO [nes::cpu] C83A  F0 09     BEQ A:04 X:00 Y:00 P:24 SP:FB
INFO [nes::cpu] C83C  30 07     BMI A:04 X:00 Y:00 P:24 SP:FB
INFO [nes::cpu] C83E  70 05     BVS A:04 X:00 Y:00 P:24 SP:FB
INFO [nes::cpu] C840  B0 03     BCS A:04 X:00 Y:00 P:24 SP:FB
INFO [nes::cpu] C842  4C 49 C8  JMP A:04 X:00 Y:00 P:24 SP:FB
INFO [nes::cpu] C849  EA        NOP A:04 X:00 Y:00 P:24 SP:FB
INFO [nes::cpu] C84A  F8        SED A:04 X:00 Y:00 P:24 SP:FB
INFO [nes::cpu] C84B  A9 FF     LDA A:04 X:00 Y:00 P:2C SP:FB
INFO [nes::cpu] C84D  85 01     STA A:FF X:00 Y:00 P:AC SP:FB
INFO [nes::cpu] C84F  24 01     BIT A:FF X:00 Y:00 P:AC SP:FB
INFO [nes::cpu] C851  18        CLC A:FF X:00 Y:00 P:EC SP:FB
INFO [nes::cpu] C852  A9 00     LDA A:FF X:00 Y:00 P:EC SP:FB
INFO [nes::cpu] C854  48        PHA A:00 X:00 Y:00 P:6E SP:FB
INFO [nes::cpu] C855  A9 FF     LDA A:00 X:00 Y:00 P:6E SP:FA
INFO [nes::cpu] C857  68        PLA A:FF X:00 Y:00 P:EC SP:FA
INFO [nes::cpu] C858  D0 09     BNE A:00 X:00 Y:00 P:6E SP:FB
INFO [nes::cpu] C85A  30 07     BMI A:00 X:00 Y:00 P:6E SP:FB
INFO [nes::cpu] C85C  50 05     BVC A:00 X:00 Y:00 P:6E SP:FB
INFO [nes::cpu] C85E  B0 03     BCS A:00 X:00 Y:00 P:6E SP:FB
INFO [nes::cpu] C860  4C 67 C8  JMP A:00 X:00 Y:00 P:6E SP:FB
INFO [nes::cpu] C867  EA        NOP A:00 X:00 Y:00 P:6E SP:FB
INFO [nes::cpu] C868  A9 00     LDA A:00 X:00 Y:00 P:6E SP:FB
INFO [nes::cpu] C86A  85 01     STA A:00 X:00 Y:00 P:6E SP:FB
INFO [nes::cpu] C86C  24 01     BIT A:00 X:00 Y:00 P:6E SP:FB
INFO [nes::cpu] C86E  38        SEC A:00 X:00 Y:00 P:2E SP:FB
INFO [nes::cpu] C86F  A9 FF     LDA A:00 X:00 Y:00 P:2F SP:FB
INFO [nes::cpu] C871  48        PHA A:FF X:00 Y:00 P:AD SP:FB
INFO [nes::cpu] C872  A9 00     LDA A:FF X:00 Y:00 P:AD SP:FA
INFO [nes::cpu] C874  68        PLA A:00 X:00 Y:00 P:2F SP:FA
INFO [nes::cpu] C875  F0 09     BEQ A:FF X:00 Y:00 P:AD SP:FB
INFO [nes::cpu] C877  10 07     BPL A:FF X:00 Y:00 P:AD SP:FB
INFO [nes::cpu] C879  70 05     BVS A:FF X:00 Y:00 P:AD SP:FB
INFO [nes::cpu] C87B  90 03     BCC A:FF X:00 Y:00 P:AD SP:FB
INFO [nes::cpu] C87D  4C 84 C8  JMP A:FF X:00 Y:00 P:AD SP:FB
INFO [nes::cpu] C884  60        RTS A:FF X:00 Y:00 P:AD SP:FB
INFO [nes::cpu] C603  20 85 C8  JSR A:FF X:00 Y:00 P:AD SP:FD
INFO [nes::cpu] C885  EA        NOP A:FF X:00 Y:00 P:AD SP:FB
INFO [nes::cpu] C886  18        CLC A:FF X:00 Y:00 P:AD SP:FB
INFO [nes::cpu] C887  A9 FF     LDA A:FF X:00 Y:00 P:AC SP:FB
INFO [nes::cpu] C889  85 01     STA A:FF X:00 Y:00 P:AC SP:FB
INFO [nes::cpu] C88B  24 01     BIT A:FF X:00 Y:00 P:AC SP:FB
INFO [nes::cpu] C88D  A9 55     LDA A:FF X:00 Y:00 P:EC SP:FB
INFO [nes::cpu] C88F  09 AA     ORA A:55 X:00 Y:00 P:6C SP:FB
INFO [nes::cpu] C891  B0 0B     BCS A:FF X:00 Y:00 P:EC SP:FB
INFO [nes::cpu] C893  10 09     BPL A:FF X:00 Y:00 P:EC SP:FB
INFO [nes::cpu] C895  C9 FF     CMP A:FF X:00 Y:00 P:EC SP:FB
INFO [nes::cpu] C897  D0 05     BNE A:FF X:00 Y:00 P:6F SP:FB
INFO [nes::cpu] C899  50 03     BVC A:FF X:00 Y:00 P:6F SP:FB
INFO [nes::cpu] C89B  4C A2 C8  JMP A:FF X:00 Y:00 P:6F SP:FB
INFO [nes::cpu] C8A2  EA        NOP A:FF X:00 Y:00 P:6F SP:FB
INFO [nes::cpu] C8A3  38        SEC A:FF X:00 Y:00 P:6F SP:FB
INFO [nes::cpu] C8A4  B8        CLV A:FF X:00 Y:00 P:6F SP:FB
INFO [nes::cpu] C8A5  A9 00     LDA A:FF X:00 Y:00 P:2F SP:FB
INFO [nes::cpu] C8A7  09 00     ORA A:00 X:00 Y:00 P:2F SP:FB
INFO [nes::cpu] C8A9  D0 09     BNE A:00 X:00 Y:00 P:2F SP:FB
INFO [nes::cpu] C8AB  70 07     BVS A:00 X:00 Y:00 P:2F SP:FB
INFO [nes::cpu] C8AD  90 05     BCC A:00 X:00 Y:00 P:2F SP:FB
INFO [nes::cpu] C8AF  30 03     BMI A:00 X:00 Y:00 P:2F SP:FB
INFO [nes::cpu] C8B1  4C B8 C8  JMP A:00 X:00 Y:00 P:2F SP:FB
INFO [nes::cpu] C8B8  EA        NOP A:00 X:00 Y:00 P:2F SP:FB
INFO [nes::cpu] C8B9  18        CLC A:00 X:00 Y:00 P:2F SP:FB
INFO [nes::cpu] C8BA  24 01     BIT A:00 X:00 Y:00 P:2E SP:FB
INFO [nes::cpu] C8BC  A9 55     LDA A:00 X:00 Y:00 P:EE SP:FB
INFO [nes::cpu] C8BE  29 AA     AND A:55 X:00 Y:00 P:6C SP:FB
INFO [nes::cpu] C8C0  D0 09     BNE A:00 X:00 Y:00 P:6E SP:FB
INFO [nes::cpu] C8C2  50 07     BVC A:00 X:00 Y:00 P:6E SP:FB
INFO [nes::cpu] C8C4  B0 05     BCS A:00 X:00 Y:00 P:6E SP:FB
INFO [nes::cpu] C8C6  30 03     BMI A:00 X:00 Y:00 P:6E SP:FB
INFO [nes::cpu] C8C8  4C CF C8  JMP A:00 X:00 Y:00 P:6E SP:FB
INFO [nes::cpu] C8CF  EA        NOP A:00 X:00 Y:00 P:6E SP:FB
INFO [nes::cpu] C8D0  38        SEC A:00 X:00 Y:00 P:6E SP:FB
INFO [nes::cpu] C8D1  B8        CLV A:00 X:00 Y:00 P:6F SP:FB
INFO [nes::cpu] C8D2  A9 F8     LDA A:00 X:00 Y:00 P:2F SP:FB
INFO [nes::cpu] C8D4  29 EF     AND A:F8 X:00 Y:00 P:AD SP:FB
INFO [nes::cpu] C8D6  90 0B     BCC A:E8 X:00 Y:00 P:AD SP:FB
INFO [nes::cpu] C8D8  10 09     BPL A:E8 X:00 Y:00 P:AD SP:FB
INFO [nes::cpu] C8DA  C9 E8     CMP A:E8 X:00 Y:00 P:AD SP:FB
INFO [nes::cpu] C8DC  D0 05     BNE A:E8 X:00 Y:00 P:2F SP:FB
INFO [nes::cpu] C8DE  70 03     BVS A:E8 X:00 Y:00 P:2F SP:FB
INFO [nes::cpu] C8E0  4C E7 C8  JMP A:E8 X:00 Y:00 P:2F SP:FB
INFO [nes::cpu] C8E7  EA        NOP A:E8 X:00 Y:00 P:2F SP:FB
INFO [nes::cpu] C8E8  18        CLC A:E8 X:00 Y:00 P:2F SP:FB
INFO [nes::cpu] C8E9  24 01     BIT A:E8 X:00 Y:00 P:2E SP:FB
INFO [nes::cpu] C8EB  A9 5F     LDA A:E8 X:00 Y:00 P:EC SP:FB
INFO [nes::cpu] C8ED  49 AA     EOR A:5F X:00 Y:00 P:6C SP:FB
INFO [nes::cpu] C8EF  B0 0B     BCS A:F5 X:00 Y:00 P:EC SP:FB
INFO [nes::cpu] C8F1  10 09     BPL A:F5 X:00 Y:00 P:EC SP:FB
INFO [nes::cpu] C8F3  C9 F5     CMP A:F5 X:00 Y:00 P:EC SP:FB
INFO [nes::cpu] C8F5  D0 05     BNE A:F5 X:00 Y:00 P:6F SP:FB
INFO [nes::cpu] C8F7  50 03     BVC A:F5 X:00 Y:00 P:6F SP:FB
INFO [nes::cpu] C8F9  4C 00 C9  JMP A:F5 X:00 Y:00 P:6F SP:FB
INFO [nes::cpu] C900  EA        NOP A:F5 X:00 Y:00 P:6F SP:FB
INFO [nes::cpu] C901  38        SEC A:F5 X:00 Y:00 P:6F SP:FB
INFO [nes::cpu] C902  B8        CLV A:F5 X:00 Y:00 P:6F SP:FB
INFO [nes::cpu] C903  A9 70     LDA A:F5 X:00 Y:00 P:2F SP:FB
INFO [nes::cpu] C905  49 70     EOR A:70 X:00 Y:00 P:2D SP:FB
INFO [nes::cpu] C907  D0 09     BNE A:00 X:00 Y:00 P:2F SP:FB
INFO [nes::cpu] C909  70 07     BVS A:00 X:00 Y:00 P:2F SP:FB
INFO [nes::cpu] C90B  90 05     BCC A:00 X:00 Y:00 P:2F SP:FB
INFO [nes::cpu] C90D  30 03     BMI A:00 X:00 Y:00 P:2F SP:FB
INFO [nes::cpu] C90F  4C 16 C9  JMP A:00 X:00 Y:00 P:2F SP:FB
INFO [nes::cpu] C916  EA        NOP A:00 X:00 Y:00 P:2F SP:FB
INFO [nes::cpu] C917  18        CLC A:00 X:00 Y:00 P:2F SP:FB
INFO [nes::cpu] C918  24 01     BIT A:00 X:00 Y:00 P:2E SP:FB
INFO [nes::cpu] C91A  A9 00     LDA A:00 X:00 Y:00 P:EE SP:FB
INFO [nes::cpu] C91C  69 69     ADC A:00 X:00 Y:00 P:6E SP:FB
INFO [nes::cpu] C91E  30 0B     BMI A:69 X:00 Y:00 P:2C SP:FB
INFO [nes::cpu] C920  B0 09     BCS A:69 X:00 Y:00 P:2C SP:FB
INFO [nes::cpu] C922  C9 69     CMP A:69 X:00 Y:00 P:2C SP:FB
INFO [nes::cpu] C924  D0 05     BNE A:69 X:00 Y:00 P:2F SP:FB
INFO [nes::cpu] C926  70 03     BVS A:69 X:00 Y:00 P:2F SP:FB
INFO [nes::cpu] C928  4C 2F C9  JMP A:69 X:00 Y:00 P:2F SP:FB
INFO [nes::cpu] C92F  EA        NOP A:69 X:00 Y:00 P:2F SP:FB
INFO [nes::cpu] C930  38        SEC A:69 X:00 Y:00 P:2F SP:FB
INFO [nes::cpu] C931  F8        SED A:69 X:00 Y:00 P:2F SP:FB
INFO [nes::cpu] C932  24 01     BIT A:69 X:00 Y:00 P:2F SP:FB
INFO [nes::cpu] C934  A9 01     LDA A:69 X:00 Y:00 P:ED SP:FB
INFO [nes::cpu] C936  69 69     ADC A:01 X:00 Y:00 P:6D SP:FB
INFO [nes::cpu] C938  30 0B     BMI A:6B X:00 Y:00 P:2C SP:FB
INFO [nes::cpu] C93A  B0 09     BCS A:6B X:00 Y:00 P:2C SP:FB
INFO [nes::cpu] C93C  C9 6B     CMP A:6B X:00 Y:00 P:2C SP:FB
INFO [nes::cpu] C93E  D0 05     BNE A:6B X:00 Y:00 P:2F SP:FB
INFO [nes::cpu] C940  70 03     BVS A:6B X:00 Y:00 P:2F SP:FB
INFO [nes::cpu] C942  4C 49 C9  JMP A:6B X:00 Y:00 P:2F SP:FB
INFO [nes::cpu] C949  EA        NOP A:6B X:00 Y:00 P:2F SP:FB
INFO [nes::cpu] C94A  D8        CLD A:6B X:00 Y:00 P:2F SP:FB
INFO [nes::cpu] C94B  38        SEC A:6B X:00 Y:00 P:27 SP:FB
INFO [nes::cpu] C94C  B8        CLV A:6B X:00 Y:00 P:27 SP:FB
INFO [nes::cpu] C94D  A9 7F     LDA A:6B X:00 Y:00 P:27 SP:FB
INFO [nes::cpu] C94F  69 7F     ADC A:7F X:00 Y:00 P:25 SP:FB
INFO [nes::cpu] C951  10 0B     BPL A:FF X:00 Y:00 P:E4 SP:FB
INFO [nes::cpu] C953  B0 09     BCS A:FF X:00 Y:00 P:E4 SP:FB
INFO [nes::cpu] C955  C9 FF     CMP A:FF X:00 Y:00 P:E4 SP:FB
INFO [nes::cpu] C957  D0 05     BNE A:FF X:00 Y:00 P:67 SP:FB
INFO [nes::cpu] C959  50 03     BVC A:FF X:00 Y:00 P:67 SP:FB
INFO [nes::cpu] C95B  4C 62 C9  JMP A:FF X:00 Y:00 P:67 SP:FB
INFO [nes::cpu] C962  EA        NOP A:FF X:00 Y:00 P:67 SP:FB
INFO [nes::cpu] C963  18        CLC A:FF X:00 Y:00 P:67 SP:FB
INFO [nes::cpu] C964  24 01     BIT A:FF X:00 Y:00 P:66 SP:FB
INFO [nes::cpu] C966  A9 7F     LDA A:FF X:00 Y:00 P:E4 SP:FB
INFO [nes::cpu] C968  69 80     ADC A:7F X:00 Y:00 P:64 SP:FB
INFO [nes::cpu] C96A  10 0B     BPL A:FF X:00 Y:00 P:A4 SP:FB
INFO [nes::cpu] C96C  B0 09     BCS A:FF X:00 Y:00 P:A4 SP:FB
INFO [nes::cpu] C96E  C9 FF     CMP A:FF X:00 Y:00 P:A4 SP:FB
INFO [nes::cpu] C970  D0 05     BNE A:FF X:00 Y:00 P:27 SP:FB
INFO [nes::cpu] C972  70 03     BVS A:FF X:00 Y:00 P:27 SP:FB
INFO [nes::cpu] C974  4C 7B C9  JMP A:FF X:00 Y:00 P:27 SP:FB
INFO [nes::cpu] C97B  EA        NOP A:FF X:00 Y:00 P:27 SP:FB
INFO [nes::cpu] C97C  38        SEC A:FF X:00 Y:00 P:27 SP:FB
INFO [nes::cpu] C97D  B8        CLV A:FF X:00 Y:00 P:27 SP:FB
INFO [nes::cpu] C97E  A9 7F     LDA A:FF X:00 Y:00 P:27 SP:FB
INFO [nes::cpu] C980  69 80     ADC A:7F X:00 Y:00 P:25 SP:FB
INFO [nes::cpu] C982  D0 09     BNE A:00 X:00 Y:00 P:27 SP:FB
INFO [nes::cpu] C984  30 07     BMI A:00 X:00 Y:00 P:27 SP:FB
INFO [nes::cpu] C986  70 05     BVS A:00 X:00 Y:00 P:27 SP:FB
INFO [nes::cpu] C988  90 03     BCC A:00 X:00 Y:00 P:27 SP:FB
INFO [nes::cpu] C98A  4C 91 C9  JMP A:00 X:00 Y:00 P:27 SP:FB
INFO [nes::cpu] C991  EA        NOP A:00 X:00 Y:00 P:27 SP:FB
INFO [nes::cpu] C992  38        SEC A:00 X:00 Y:00 P:27 SP:FB
INFO [nes::cpu] C993  B8        CLV A:00 X:00 Y:00 P:27 SP:FB
INFO [nes::cpu] C994  A9 9F     LDA A:00 X:00 Y:00 P:27 SP:FB
INFO [nes::cpu] C996  F0 09     BEQ A:9F X:00 Y:00 P:A5 SP:FB
INFO [nes::cpu] C998  10 07     BPL A:9F X:00 Y:00 P:A5 SP:FB
INFO [nes::cpu] C99A  70 05     BVS A:9F X:00 Y:00 P:A5 SP:FB
INFO [nes::cpu] C99C  90 03     BCC A:9F X:00 Y:00 P:A5 SP:FB
INFO [nes::cpu] C99E  4C A5 C9  JMP A:9F X:00 Y:00 P:A5 SP:FB
INFO [nes::cpu] C9A5  EA        NOP A:9F X:00 Y:00 P:A5 SP:FB
INFO [nes::cpu] C9A6  18        CLC A:9F X:00 Y:00 P:A5 SP:FB
INFO [nes::cpu] C9A7  24 01     BIT A:9F X:00 Y:00 P:A4 SP:FB
INFO [nes::cpu] C9A9  A9 00     LDA A:9F X:00 Y:00 P:E4 SP:FB
INFO [nes::cpu] C9AB  D0 09     BNE A:00 X:00 Y:00 P:66 SP:FB
INFO [nes::cpu] C9AD  30 07     BMI A:00 X:00 Y:00 P:66 SP:FB
INFO [nes::cpu] C9AF  50 05     BVC A:00 X:00 Y:00 P:66 SP:FB
INFO [nes::cpu] C9B1  B0 03     BCS A:00 X:00 Y:00 P:66 SP:FB
INFO [nes::cpu] C9B3  4C BA C9  JMP A:00 X:00 Y:00 P:66 SP:FB
INFO [nes::cpu] C9BA  EA        NOP A:00 X:00 Y:00 P:66 SP:FB
INFO [nes::cpu] C9BB  24 01     BIT A:00 X:00 Y:00 P:66 SP:FB
INFO [nes::cpu] C9BD  A9 40     LDA A:00 X:00 Y:00 P:E6 SP:FB
INFO [nes::cpu] C9BF  C9 40     CMP A:40 X:00 Y:00 P:64 SP:FB
INFO [nes::cpu] C9C1  30 09     BMI A:40 X:00 Y:00 P:67 SP:FB
INFO [nes::cpu] C9C3  90 07     BCC A:40 X:00 Y:00 P:67 SP:FB
INFO [nes::cpu] C9C5  D0 05     BNE A:40 X:00 Y:00 P:67 SP:FB
INFO [nes::cpu] C9C7  50 03     BVC A:40 X:00 Y:00 P:67 SP:FB
INFO [nes::cpu] C9C9  4C D0 C9  JMP A:40 X:00 Y:00 P:67 SP:FB
INFO [nes::cpu] C9D0  EA        NOP A:40 X:00 Y:00 P:67 SP:FB
INFO [nes::cpu] C9D1  B8        CLV A:40 X:00 Y:00 P:67 SP:FB
INFO [nes::cpu] C9D2  C9 3F     CMP A:40 X:00 Y:00 P:27 SP:FB
INFO [nes::cpu] C9D4  F0 09     BEQ A:40 X:00 Y:00 P:25 SP:FB
INFO [nes::cpu] C9D6  30 07     BMI A:40 X:00 Y:00 P:25 SP:FB
INFO [nes::cpu] C9D8  90 05     BCC A:40 X:00 Y:00 P:25 SP:FB
INFO [nes::cpu] C9DA  70 03     BVS A:40 X:00 Y:00 P:25 SP:FB
INFO [nes::cpu] C9DC  4C E3 C9  JMP A:40 X:00 Y:00 P:25 SP:FB
INFO [nes::cpu] C9E3  EA        NOP A:40 X:00 Y:00 P:25 SP:FB
INFO [nes::cpu] C9E4  C9 41     CMP A:40 X:00 Y:00 P:25 SP:FB
INFO [nes::cpu] C9E6  F0 07     BEQ A:40 X:00 Y:00 P:A4 SP:FB
